player_id,player_name,ip,pitches,batted_balls_allowed,k,xfip,whiff_rate,barrel_rate_allowed,qs,w,sv,era,whip
663465,Kolby Allard,33.0,658,199,32,4.984242424242424,0.2040133779264214,0.035175879396984924,1.0,0.0,0.0,,
605138,Wes Benjamin,22.3,389,129,21,4.2028358208955225,0.25,0.03875968992248062,0.0,0.0,0.0,,
543475,Jordan Lyles,57.0,993,314,36,5.184736842105263,0.1542056074766355,0.050955414012738856,2.0,0.0,0.0,,
643316,Paul Fry,22.3,376,95,29,2.8678358208955226,0.2727272727272727,0.031578947368421054,0.0,0.0,0.0,,
685493,Shun Yamaguchi,25.3,502,150,26,5.237105263157895,0.2682926829268293,0.04,0.0,0.0,0.0,,
664042,Travis Lakins,25.7,470,140,25,3.8624675324675324,0.18309859154929578,0.05,0.0,0.0,0.0,,
543699,Tanner Roark,47.3,901,254,41,4.8801408450704225,0.24561403508771928,0.07874015748031496,0.0,0.0,0.0,,
669211,Keegan Akin,25.3,500,147,35,3.025,0.2764227642276423,0.04081632653061224,0.0,0.0,0.0,,
544727,Jeurys Familia,26.0,455,113,23,4.718461538461538,0.26455026455026454,0.02654867256637168,0.0,0.0,0.0,,
453172,Jared Hughes,22.3,412,111,21,4.603134328358209,0.2994652406417112,0.04504504504504504,0.0,0.0,0.0,,
571927,Steven Matz,30.0,633,188,36,3.0455000000000005,0.22073578595317725,0.06914893617021277,1.0,0.0,0.0,,
608723,Austin Voth,49.3,895,280,43,4.707432432432433,0.1920374707259953,0.05357142857142857,1.0,0.0,0.0,,
592741,Chasen Shreve,25.0,422,102,34,2.9432,0.35467980295566504,0.029411764705882353,0.0,0.0,0.0,,
607625,Seth Lugo,37.0,610,184,47,2.494864864864865,0.2876712328767123,0.04891304347826087,1.0,0.0,0.0,,
458708,Josh Tomlin,39.7,575,201,35,3.5902100840336137,0.2097902097902098,0.06965174129353234,1.0,0.0,0.0,,
543901,Ryan Weber,42.7,645,210,26,4.433945312500001,0.1449814126394052,0.05238095238095238,1.0,0.0,0.0,,
