player_id,player_name,pa,batted_balls,pitches_seen,barrels,r_plus_rbi,xwoba,ev90,chase_rate,sb,hr,r,rbi,avg
606157,Aristides Aquino,56,59,219,2,8.0,0.3678620689655172,98.46000000000001,0.33070866141732286,0,2,0.0,8.0,
488671,Alex Avila,62,54,267,1,2.0,0.4120740740740741,103.36000000000001,0.14685314685314685,0,1,0.0,2.0,
676480,José Barrero,69,74,277,1,4.0,0.347390243902439,100.77,0.4090909090909091,0,0,0.0,4.0,
571657,Kyle Farmer,70,82,271,3,4.0,0.39577999999999997,99.89,0.30405405405405406,0,0,0.0,4.0,
669222,Nick Senzel,78,87,257,2,8.0,0.3210892857142857,101.84,0.23255813953488372,0,2,0.0,8.0,
596142,Gary Sánchez,179,183,774,16,26.0,0.44486813186813184,105.94,0.29205607476635514,0,10,0.0,26.0,
605119,Brian Anderson,229,245,888,13,39.0,0.40598518518518517,101.0,0.2961460446247465,0,11,0.0,39.0,
542583,Jesús Aguilar,216,279,882,11,35.0,0.39420394736842107,101.14000000000001,0.31947483588621445,0,8,0.0,35.0,
621446,Lewis Brinson,112,137,429,6,14.0,0.36,103.9,0.3605150214592275,0,3,0.0,14.0,
572816,Corey Dickerson,209,283,861,9,19.0,0.33458860759493675,99.08,0.33178654292343385,0,7,0.0,19.0,
642423,Magneuris Sierra,53,59,206,0,9.0,0.2724864864864865,96.24000000000001,0.29914529914529914,0,0,0.0,9.0,
665862,Jazz Chisholm,62,70,263,4,6.0,0.32286486486486493,99.82,0.2550335570469799,0,2,0.0,6.0,
642180,Tyler Wade,106,111,394,1,11.0,0.3086617647058823,98.5,0.2265193370165746,0,3,0.0,11.0,
542932,Jon Berti,149,145,585,3,14.0,0.32147674418604655,100.6,0.16095890410958905,0,2,0.0,14.0,
459964,Matt Joyce,148,155,602,3,15.0,0.3731627906976744,96.76,0.25595238095238093,0,2,0.0,15.0,
516782,Starling Marte,249,330,943,12,28.0,0.33973655913978495,100.03,0.34791252485089463,0,6,0.0,28.0,
621005,Tim Lopes,151,186,571,3,16.0,0.31254128440366974,100.6,0.32978723404255317,0,2,0.0,16.0,
592530,José Marmolejos,115,120,450,9,18.0,0.4176351351351351,105.3,0.29535864978902954,0,6,0.0,18.0,
643393,Tony Kemp,114,137,408,1,4.0,0.303890243902439,94.58,0.1890547263681592,0,0,0.0,4.0,
657108,Evan White,202,188,828,14,28.0,0.4502525252525253,104.04,0.24271844660194175,0,8,0.0,28.0,
664034,Ty France,156,183,614,9,23.0,0.44684466019417474,100.7,0.27002967359050445,0,4,0.0,23.0,
572122,Kyle Seager,245,281,963,18,43.0,0.3675965909090909,101.3,0.20588235294117646,0,9,0.0,43.0,
641786,Kyle Lewis,242,234,982,16,30.0,0.42753676470588237,100.91000000000001,0.24615384615384617,0,11,0.0,30.0,
572039,Stephen Piscotty,171,193,588,7,29.0,0.3974351851851852,101.36000000000001,0.42950819672131146,0,5,0.0,29.0,
641487,J. P. Crawford,232,284,935,3,24.0,0.3321818181818182,100.42,0.22857142857142856,0,2,0.0,24.0,
501981,Khris Davis,99,118,398,5,11.0,0.3774666666666666,100.89,0.2879581151832461,0,2,0.0,11.0,
596103,Austin Slater,104,104,431,9,7.0,0.470609375,102.75,0.2,0,5,0.0,7.0,
663698,Joey Bart,111,129,431,3,8.0,0.3512903225806452,103.46000000000001,0.38596491228070173,0,0,0.0,8.0,
543063,Brandon Crawford,191,234,732,12,28.0,0.3753968253968254,100.5,0.3172043010752688,0,8,0.0,28.0,
571976,Wil Myers,218,231,843,21,40.0,0.5066142857142857,104.1,0.2511111111111111,0,15,0.0,40.0,
543592,Austin Nola,184,204,728,10,30.0,0.4014651162790698,101.74,0.16332378223495703,0,7,0.0,30.0,
594824,Greg Garcia,71,77,289,0,12.0,0.2576222222222222,90.72000000000001,0.17647058823529413,0,0,0.0,12.0,
643289,Mauricio Dubón,177,242,680,5,19.0,0.3555725806451613,98.69,0.336231884057971,0,4,0.0,19.0,
446334,Evan Longoria,209,254,794,18,29.0,0.42648717948717957,104.21000000000001,0.2775,0,7,0.0,29.0,
474832,Brandon Belt,178,197,686,19,31.0,0.48828318584070796,103.53999999999999,0.193717277486911,0,9,0.0,31.0,
527038,Wilmer Flores,212,307,892,10,34.0,0.3536319018404908,100.40000000000002,0.2966804979253112,0,12,0.0,34.0,
595777,Jurickson Profar,203,279,837,5,26.0,0.3544901960784314,100.52,0.2850467289719626,0,7,0.0,26.0,
630105,Jake Cronenworth,193,227,754,15,22.0,0.42771830985915493,102.78,0.18980169971671387,0,4,0.0,22.0,
456781,Donovan Solano,204,265,746,7,30.0,0.37487417218543045,100.9,0.3619791666666667,0,3,0.0,30.0,
573262,Mike Yastrzemski,223,247,940,15,36.0,0.43332846715328466,101.78,0.19745222929936307,0,10,0.0,36.0,
502054,Tommy Pham,125,112,499,6,13.0,0.391225,105.46000000000001,0.20306513409961685,0,3,0.0,13.0,
543105,Alex Dickerson,169,201,607,13,28.0,0.398900826446281,104.1,0.3151515151515151,0,10,0.0,28.0,
519048,Mitch Moreland,150,161,574,15,29.0,0.39785576923076926,101.8,0.24752475247524752,0,10,0.0,29.0,
665487,Fernando Tatís,257,288,988,32,45.0,0.508060975609756,107.06,0.260707635009311,0,17,0.0,45.0,
488771,Jason Castro,92,98,406,7,9.0,0.5149361702127659,103.19,0.23300970873786409,0,2,0.0,9.0,
592518,Manny Machado,251,306,936,21,49.0,0.42493684210526317,106.4,0.23983739837398374,0,16,0.0,49.0,
573131,Darin Ruf,100,112,419,6,18.0,0.41353968253968254,104.2,0.21354166666666666,0,5,0.0,18.0,
541645,Avisaíl García,206,223,724,5,16.0,0.34825757575757577,100.48,0.34517766497461927,0,2,0.0,16.0,
641924,Jacob Nottingham,54,60,226,4,13.0,0.4263571428571428,100.87,0.30833333333333335,0,4,0.0,13.0,
607054,Jace Peterson,61,64,287,2,5.0,0.3932692307692308,100.54,0.16,0,2,0.0,5.0,
606115,Orlando Arcia,189,227,703,8,20.0,0.3759078014184397,101.98,0.2810810810810811,0,5,0.0,20.0,
669374,Keston Hiura,244,250,990,19,32.0,0.445639097744361,102.11,0.3035019455252918,0,13,0.0,32.0,
596129,Dan Vogelbach,135,144,615,7,16.0,0.3992962962962963,103.43000000000004,0.16065573770491803,0,6,0.0,16.0,
425877,Yadier Molina,156,217,557,3,16.0,0.3297777777777778,97.82000000000001,0.39661016949152544,0,4,0.0,16.0,
666185,Dylan Carlson,119,126,492,7,17.0,0.4139210526315789,101.1,0.25,0,3,0.0,17.0,
502671,Paul Goldschmidt,233,286,978,16,21.0,0.4314563758389262,101.5,0.225,0,6,0.0,21.0,
576397,Jedd Gyorko,134,143,566,13,19.0,0.4687407407407407,102.02,0.25925925925925924,0,9,0.0,19.0,
460075,Ryan Braun,141,168,496,12,27.0,0.399421568627451,102.12,0.4,0,8,0.0,27.0,
592885,Christian Yelich,245,227,1100,15,23.0,0.4806967213114754,105.14,0.17665615141955837,0,12,0.0,23.0,
669242,Tommy Edman,227,269,876,6,28.0,0.34411464968152866,101.04,0.2560706401766004,0,5,0.0,28.0,
543939,Kolten Wong,208,288,849,1,18.0,0.27998692810457515,96.7,0.2420814479638009,0,1,0.0,18.0,
641933,Tyler O'Neill,157,169,622,8,20.0,0.32439583333333327,101.60000000000001,0.2515151515151515,0,7,0.0,20.0,
664056,Harrison Bader,125,139,522,8,11.0,0.40695522388059696,100.92,0.2801418439716312,0,4,0.0,11.0,
451594,Dexter Fowler,101,114,451,3,15.0,0.3446290322580645,97.31,0.225,0,4,0.0,15.0,
657557,Paul DeJong,174,203,682,8,27.0,0.3933962264150943,101.44,0.2430167597765363,0,3,0.0,27.0,
519299,Eric Sogard,128,158,499,0,11.0,0.3051894736842105,94.39,0.2230769230769231,0,1,0.0,11.0,
649966,Luis Urías,120,138,485,1,12.0,0.3210263157894737,99.09,0.2550607287449393,0,0,0.0,12.0,
544369,Didi Gregorius,236,347,902,8,42.0,0.31952910052910055,100.24000000000001,0.33185840707964603,0,10,0.0,42.0,
516416,Jean Segura,215,263,821,9,28.0,0.3501824324324324,101.38000000000001,0.31473214285714285,0,7,0.0,28.0,
592663,J. T. Realmuto,195,212,742,17,34.0,0.41711200000000004,102.98,0.2519480519480519,0,11,0.0,34.0,
605421,Michael Pérez,93,111,366,6,15.0,0.39634482758620687,100.8,0.2804232804232804,0,1,0.0,15.0,
670712,Mike Brosseau,98,90,377,5,12.0,0.4140363636363636,103.01,0.2708333333333333,0,5,0.0,12.0,
547180,Bryce Harper,236,285,973,26,37.0,0.5058133333333334,106.16,0.28330522765598654,0,13,0.0,37.0,
664761,Alec Bohm,180,210,661,13,26.0,0.40635714285714286,104.1,0.25073746312684364,0,4,0.0,26.0,
457705,Andrew McCutchen,241,283,974,14,34.0,0.4028214285714286,101.5,0.21428571428571427,0,10,0.0,34.0,
595284,Andrew Knapp,89,101,345,4,15.0,0.3948679245283019,99.5,0.23163841807909605,0,2,0.0,15.0,
457803,Jay Bruce,102,142,413,7,15.0,0.3999583333333333,102.99,0.2785388127853881,0,6,0.0,15.0,
656514,Adam Haseley,91,122,369,1,13.0,0.3193787878787879,100.17,0.27692307692307694,0,0,0.0,13.0,
664068,Scott Kingery,125,141,468,8,6.0,0.3726933333333333,100.5,0.3146551724137931,0,3,0.0,6.0,
594838,Philip Gosselin,101,114,418,4,12.0,0.3513230769230769,102.94999999999999,0.24336283185840707,0,3,0.0,12.0,
596451,Roman Quinn,116,130,454,2,8.0,0.3090289855072464,96.97000000000001,0.2660098522167488,0,2,0.0,8.0,
647351,Abraham Toro,97,123,369,2,9.0,0.311859375,98.56,0.3076923076923077,0,3,0.0,9.0,
664702,Myles Straw,86,106,352,1,8.0,0.30805,97.2,0.22023809523809523,0,0,0.0,8.0,
608336,Joey Gallo,225,218,956,16,28.0,0.42293805309734517,104.51,0.19098712446351931,0,10,0.0,28.0,
518618,Derek Dietrich,75,85,304,5,9.0,0.45677500000000004,102.22,0.28662420382165604,0,5,0.0,9.0,
665750,Leody Taveras,134,136,525,5,7.0,0.39089610389610396,101.25,0.30689655172413793,0,4,0.0,7.0,
641432,Willie Calhoun,110,139,419,1,16.0,0.25530952380952376,101.61999999999999,0.21844660194174756,0,1,0.0,16.0,
660731,Anderson Tejeda,78,77,275,6,9.0,0.4003333333333333,104.26,0.34375,0,3,0.0,9.0,
608597,Ronald Guzmán,86,105,329,4,11.0,0.40742592592592586,99.44,0.34065934065934067,0,4,0.0,11.0,
649557,Aledmys Díaz,59,79,216,1,6.0,0.3440869565217391,98.80000000000001,0.34408602150537637,0,3,0.0,6.0,
596059,Rougned Odor,148,181,594,11,30.0,0.3857692307692308,102.3,0.336734693877551,0,10,0.0,30.0,
642201,Eli White,52,67,213,1,3.0,0.3303636363636364,98.5,0.2727272727272727,0,0,0.0,3.0,
669256,Nick Solak,233,278,895,8,27.0,0.3374736842105263,103.13,0.24175824175824176,0,2,0.0,27.0,
643396,Isiah Kiner-Falefa,229,287,799,4,13.0,0.30061666666666664,98.84,0.27440633245382584,0,3,0.0,13.0,
425783,Shin-Soo Choo,126,126,523,8,16.0,0.424126582278481,100.65,0.20446096654275092,0,5,0.0,16.0,
600524,Renato Núñez,216,279,893,16,32.0,0.40875757575757576,102.62,0.39959016393442626,0,12,0.0,32.0,
663624,Ryan Mountcastle,140,189,520,7,25.0,0.3749387755102041,102.58000000000001,0.40070921985815605,0,5,0.0,25.0,
621466,DJ Stewart,112,123,494,10,15.0,0.4244807692307692,104.98,0.2423076923076923,0,7,0.0,15.0,
543768,Travis Shaw,182,204,709,9,18.0,0.41391228070175434,104.71000000000001,0.24722222222222223,0,6,0.0,18.0,
669720,Austin Hays,134,174,537,4,9.0,0.3173163265306122,102.31,0.3566666666666667,0,4,0.0,9.0,
656775,Cedric Mullins,154,190,602,3,12.0,0.28741509433962265,100.02,0.3258064516129032,0,3,0.0,12.0,
642162,Pat Valaika,150,175,570,9,16.0,0.3978317757009346,101.26,0.3375796178343949,0,8,0.0,16.0,
642082,Chance Sisco,121,120,536,7,10.0,0.4163157894736842,99.33,0.20921985815602837,0,4,0.0,10.0,
593643,Hanser Alberto,231,348,760,2,24.0,0.28330366492146597,97.4,0.5228915662650603,0,3,0.0,24.0,
547004,Rio Ruiz,203,253,788,12,33.0,0.3249071428571429,101.36000000000001,0.28255528255528256,0,9,0.0,33.0,
453943,Todd Frazier,172,187,715,6,12.0,0.35179464285714285,102.12,0.28498727735368956,0,4,0.0,12.0,
624413,Pete Alonso,235,252,929,19,36.0,0.41208275862068966,106.48,0.30544747081712065,0,16,0.0,36.0,
605204,J. D. Davis,228,242,951,12,21.0,0.4136268656716418,104.28999999999999,0.23319327731092437,0,6,0.0,21.0,
607043,Brandon Nimmo,226,278,978,11,18.0,0.3639361702127659,99.95,0.16966067864271456,0,8,0.0,18.0,
607208,Trea Turner,259,334,1033,19,43.0,0.3942244897959184,104.27,0.27169811320754716,0,12,0.0,43.0,
572191,Michael Taylor,99,121,393,10,17.0,0.4045076923076923,101.5,0.24479166666666666,0,5,0.0,17.0,
671277,Luis García,139,163,505,5,17.0,0.3552380952380952,100.68,0.3057553956834532,0,2,0.0,17.0,
642708,Amed Rosario,147,186,523,4,16.0,0.30671028037383175,99.75,0.3680297397769517,0,4,0.0,16.0,
641645,Luis Guillorme,68,82,327,1,9.0,0.35817073170731706,97.82000000000001,0.15151515151515152,0,0,0.0,9.0,
455139,Robinson Chirinos,83,87,312,1,7.0,0.27113207547169815,98.7,0.3181818181818182,0,1,0.0,7.0,
543281,Josh Harrison,91,124,335,3,15.0,0.37733823529411764,97.67,0.3672316384180791,0,3,0.0,15.0,
571788,Brock Holt,107,137,462,1,7.0,0.2916760563380281,96.08,0.22608695652173913,0,0,0.0,7.0,
543228,Yan Gomes,120,140,405,5,13.0,0.39102247191011236,100.04,0.3316582914572864,0,4,0.0,13.0,
467092,Wilson Ramos,155,190,529,8,15.0,0.3781785714285714,103.9,0.31985294117647056,0,5,0.0,15.0,
429664,Robinson Canó,181,256,605,11,32.0,0.40099324324324326,104.15,0.4199395770392749,0,10,0.0,32.0,
665742,Juan Soto,186,211,827,23,39.0,0.5242698412698413,107.2,0.1572052401746725,0,13,0.0,39.0,
645302,Víctor Robles,190,226,756,2,17.0,0.29901694915254234,97.5,0.29081632653061223,0,3,0.0,17.0,
588751,Adeiny Hechavarría,63,100,229,0,2.0,0.25978723404255316,97.68000000000002,0.39622641509433965,0,0,0.0,2.0,
645277,Ozzie Albies,124,166,444,8,19.0,0.35999999999999993,100.2,0.3378995433789954,0,6,0.0,19.0,
542255,Ender Inciarte,131,169,538,1,10.0,0.25732978723404254,92.42000000000002,0.27450980392156865,0,1,0.0,10.0,
646240,Rafael Devers,248,312,980,20,46.0,0.42532926829268286,106.0,0.3856332703213611,0,11,0.0,46.0,
598265,Jackie Bradley,216,233,836,11,22.0,0.3364577464788732,101.03999999999999,0.23820754716981132,0,7,0.0,22.0,
660620,Jonathan Araúz,80,89,335,0,9.0,0.4011372549019607,100.61999999999999,0.27167630057803466,0,1,0.0,9.0,
624407,Tzu-Wei Lin,57,72,221,1,3.0,0.2600526315789474,92.72,0.34782608695652173,0,0,0.0,3.0,
452095,Tyler Flowers,80,78,328,3,5.0,0.4335428571428572,102.73,0.28488372093023256,0,1,0.0,5.0,
621020,Dansby Swanson,264,301,1060,19,39.0,0.44092168674698795,102.0,0.23880597014925373,0,10,0.0,39.0,
455976,Nick Markakis,141,183,550,2,16.0,0.3423018867924529,100.76,0.22962962962962963,0,1,0.0,16.0,
594807,Adam Duvall,209,243,798,19,34.0,0.42478676470588234,104.08,0.32524271844660196,0,16,0.0,34.0,
656308,Michael Chavis,159,170,622,7,20.0,0.38468367346938775,102.22,0.3226837060702875,0,5,0.0,20.0,
666915,Bobby Dalbec,92,85,381,9,16.0,0.5786341463414634,105.14,0.3349282296650718,0,8,0.0,16.0,
608700,Kevin Plawecki,89,110,324,3,17.0,0.3441029411764706,100.69,0.2874251497005988,0,1,0.0,17.0,
502110,J. D. Martinez,235,292,898,17,27.0,0.3871437908496732,102.17000000000002,0.3085339168490153,0,7,0.0,27.0,
467055,Pablo Sandoval,94,111,355,2,7.0,0.33656923076923073,104.3,0.3553299492385787,0,1,0.0,7.0,
542303,Marcell Ozuna,265,298,1074,26,57.0,0.5299467455621302,104.89,0.2823529411764706,0,18,0.0,57.0,
518692,Freddie Freeman,255,350,1021,26,54.0,0.5080511363636364,103.01,0.25817555938037867,0,13,0.0,54.0,
593428,Xander Bogaerts,224,285,967,14,31.0,0.37784567901234567,102.66,0.23732251521298176,0,11,0.0,31.0,
656541,Sam Hilliard,114,117,492,6,10.0,0.37031147540983606,101.52000000000001,0.29343629343629346,0,6,0.0,10.0,
641658,Garrett Hampson,184,201,772,9,11.0,0.38687272727272726,96.8,0.21842105263157896,0,5,0.0,11.0,
641857,Ryan McMahon,193,225,841,12,27.0,0.40893333333333337,102.82000000000001,0.2718676122931442,0,9,0.0,27.0,
605113,Nick Ahmed,217,241,832,8,30.0,0.3411523178807947,101.0,0.3013392857142857,0,5,0.0,30.0,
500871,Eduardo Escobar,219,289,811,9,22.0,0.34611656441717786,99.61999999999999,0.35172413793103446,0,4,0.0,22.0,
594777,Kole Calhoun,229,241,901,17,40.0,0.4390425531914893,102.4,0.21413721413721415,0,16,0.0,40.0,
553869,Elías Díaz,73,91,270,6,9.0,0.36426415094339626,104.7,0.30985915492957744,0,2,0.0,9.0,
596115,Trevor Story,259,305,1036,15,29.0,0.39984210526315783,102.66,0.28214285714285714,0,11,0.0,29.0,
658069,Joshua Fuentes,105,141,380,1,17.0,0.35522535211267603,98.5,0.38578680203045684,0,2,0.0,17.0,
606132,Raimel Tapia,206,292,805,3,18.0,0.3042281879194631,98.09,0.30673316708229426,0,1,0.0,18.0,
547172,Tony Wolters,109,120,412,0,8.0,0.3839722222222222,96.5,0.2722772277227723,0,0,0.0,8.0,
572233,Christian Walker,243,314,962,11,37.0,0.3900764705882353,104.41,0.29918032786885246,0,7,0.0,37.0,
606466,Ketel Marte,196,247,695,6,17.0,0.3114625,103.36,0.27988338192419826,1,2,0.0,17.0,
641796,Tim Locastro,82,100,318,1,7.0,0.3331607142857142,99.34000000000002,0.2982456140350877,0,2,0.0,7.0,
608348,Carson Kelly,129,151,506,4,19.0,0.32715053763440854,99.1,0.23684210526315788,0,5,0.0,19.0,
662139,Daulton Varsho,115,126,450,3,12.0,0.33442647058823527,100.1,0.2796610169491525,0,3,0.0,12.0,
453568,Charlie Blackmon,244,318,906,9,44.0,0.36770165745856354,99.6,0.296875,0,6,0.0,44.0,
570256,Gregory Polanco,174,189,755,12,22.0,0.44764210526315784,106.32000000000001,0.3458823529411765,0,7,0.0,22.0,
595978,Austin Hedges,83,86,335,4,7.0,0.3430576923076923,100.94999999999999,0.22598870056497175,0,3,0.0,7.0,
607732,Jacob Stallings,144,152,618,4,20.0,0.34706896551724137,101.28999999999999,0.20481927710843373,0,3,0.0,20.0,
518792,Jason Heyward,181,198,809,5,23.0,0.41802678571428575,102.1,0.18465227817745802,0,6,0.0,23.0,
575929,Willson Contreras,224,237,871,14,27.0,0.4087910447761194,104.34,0.3130252100840336,0,7,0.0,27.0,
519203,Anthony Rizzo,239,295,985,13,27.0,0.36760843373493973,104.16,0.31684981684981683,0,11,0.0,27.0,
664023,Ian Happ,231,233,941,14,30.0,0.4449477611940299,103.3,0.24236252545824846,0,12,0.0,30.0,
656811,Ryan O'Hearn,130,149,559,5,18.0,0.391038961038961,101.46000000000001,0.22818791946308725,0,2,0.0,18.0,
519222,Austin Romine,136,167,525,4,18.0,0.344421686746988,102.84,0.3656716417910448,0,2,0.0,18.0,
408234,Miguel Cabrera,230,273,909,15,35.0,0.4669411764705883,105.28,0.2992125984251969,0,10,0.0,35.0,
605612,Harold Castro,54,76,224,1,3.0,0.37678947368421056,98.75,0.3508771929824561,0,0,0.0,3.0,
650489,Willi Castro,140,171,534,9,24.0,0.469872340425532,103.8,0.3929824561403509,0,6,0.0,24.0,
405395,Albert Pujols,162,210,622,7,25.0,0.343032,101.74,0.35365853658536583,0,6,0.0,25.0,
545358,Max Stassi,105,107,362,8,21.0,0.45463380281690136,103.96000000000001,0.23076923076923078,0,7,0.0,21.0,
641355,Cody Bellinger,241,315,967,16,31.0,0.4031904761904762,103.2,0.2793522267206478,0,12,0.0,31.0,
605141,Mookie Betts,246,296,930,14,40.0,0.38703333333333334,102.1,0.2317596566523605,0,16,0.0,40.0,
571718,Brian Goodwin,163,159,682,10,23.0,0.39492391304347824,102.3,0.19705882352941176,0,6,0.0,23.0,
643265,Garrett Cooper,133,154,557,9,22.0,0.46832584269662925,104.57,0.2751677852348993,0,6,0.0,22.0,
500743,Miguel Rojas,141,161,532,1,20.0,0.3328490566037736,99.2,0.22826086956521738,0,4,0.0,20.0,
656509,Monte Harrison,51,35,218,4,4.0,0.39947619047619043,100.4,0.23770491803278687,0,1,0.0,4.0,
595751,Jorge Alfaro,99,106,342,4,16.0,0.4004035087719298,103.5,0.4427083333333333,0,3,0.0,16.0,
640449,Clint Frazier,160,148,688,11,26.0,0.4295568181818182,103.13,0.14130434782608695,0,8,0.0,26.0,
620443,Luis Torrens,79,83,294,1,6.0,0.3551272727272727,101.48,0.1888111888111888,0,1,0.0,6.0,
640447,Phil Ervin,89,105,405,0,4.0,0.22226923076923077,98.30000000000001,0.20276497695852536,0,0,0.0,4.0,
543829,Dee Strange-Gordon,82,103,287,0,3.0,0.25,92.38,0.40522875816993464,0,0,0.0,3.0,
605353,Vimael Machín,72,90,270,0,1.0,0.356188679245283,99.15,0.25547445255474455,0,0,0.0,1.0,
663757,Trent Grisham,252,258,1048,17,28.0,0.4344342105263158,102.6,0.18023255813953487,0,10,0.0,28.0,
543333,Eric Hosmer,156,200,570,12,37.0,0.4255862068965517,103.74,0.3474025974025974,0,9,0.0,37.0,
623168,Tyler Heineman,50,56,180,1,1.0,0.2467027027027027,96.4,0.25274725274725274,0,0,0.0,1.0,
553882,Omar Narváez,126,167,553,5,10.0,0.3173478260869565,91.72000000000001,0.32786885245901637,0,2,0.0,10.0,
572761,Matt Carpenter,168,170,736,9,24.0,0.39311956521739133,98.61,0.20408163265306123,0,4,0.0,24.0,
543543,Brad Miller,172,165,705,13,25.0,0.4584432989690721,104.5,0.2366412213740458,0,7,0.0,25.0,
621433,Brett Phillips,60,59,252,3,5.0,0.34547222222222224,96.82,0.19230769230769232,0,2,0.0,5.0,
